INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
Герцог уронил подкову на дубовую ступеньку, она отозвалась глухим стуком и даже чуть скрипнула.	дубовую ступеньку	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef36270308d50982a5a8ae	000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef3b1004083e58c09a4ef9	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:50:24.334	2023-08-30T12:51:18.940	2023-08-30T12:51:18.940	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	Лошади	они увидели	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef36260308d50982a5a749	000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef3b11894bcc2572970224	b57c7b85a3160f439e01764dbd31e1d0	APPROVED	2023-08-30T12:50:25.618	2023-08-30T12:51:53.794	2023-08-30T12:51:53.794	0.022
Бабушка уже выбрала местечко для Мэри; и едва миссис Уайман уселась, она настойчиво потянула ее к нему.	Мэри	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef36260308d50982a5a7c1	000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef3b11894bcc2572970224	b57c7b85a3160f439e01764dbd31e1d0	APPROVED	2023-08-30T12:50:25.618	2023-08-30T12:51:53.794	2023-08-30T12:51:53.794	0.022
Боб заплатил за обучение Чарльза в университете. Он был очень щедр.	Боб	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef36132409351a10c5f66d	000271bf80--64ef3b11894bcc2572970227	000271bf80--64ef3b11894bcc2572970224	b57c7b85a3160f439e01764dbd31e1d0	APPROVED	2023-08-30T12:50:25.618	2023-08-30T12:51:53.794	2023-08-30T12:51:53.794	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	Лошади	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef36260308d50982a5a749	000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef3b10eced1c06c1a9bc1b	ab9c994e682ec66ad0d6309225653956	APPROVED	2023-08-30T12:50:25.011	2023-08-30T12:51:58.193	2023-08-30T12:51:58.193	0.019
К настоящему времени каждый ощутил определенную уверенность в том, как британцы решают такие вопросы. Генерал имел право наказать солдата, уличенного в продаже его оружия, а также любого, кто предложил ему деньги за ствол.	Генерал	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef36260308d50982a5a7a3	000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef3b10eced1c06c1a9bc1b	ab9c994e682ec66ad0d6309225653956	APPROVED	2023-08-30T12:50:25.011	2023-08-30T12:51:58.193	2023-08-30T12:51:58.193	0.019
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef3b11eced1c06c1a9bc24	000271bf80--64ef3b10eced1c06c1a9bc1b	ab9c994e682ec66ad0d6309225653956	APPROVED	2023-08-30T12:50:25.011	2023-08-30T12:51:58.193	2023-08-30T12:51:58.193	0.019
Колесо казалось просто вертящимся пятном, а игла - мельтешением света. Пухлые руки миссис Блэк крались по куску ткани, подавая его под иглу.	Колесо	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef36260308d50982a5a767	000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef3b117c47515701070c3b	8dc85aa0026da484ed7ed3ff63df794e	APPROVED	2023-08-30T12:50:26.064	2023-08-30T12:50:59.899	2023-08-30T12:50:59.899	0.019
Раньше Ларри всегда помогал папе с его работой. Но он не мог помочь ему сейчас, потому что папа сказал, что его босс в железнодорожной компании не хочет, чтобы кто-либо, кроме него, работал в офисе.	Ларри	он	false	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef36132409351a10c5f658	000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef3b117c47515701070c3b	8dc85aa0026da484ed7ed3ff63df794e	APPROVED	2023-08-30T12:50:26.064	2023-08-30T12:50:59.899	2023-08-30T12:50:59.899	0.019
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	поезда	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef36260308d50982a5a740	000271bf80--64ef3b127c47515701070c3f	000271bf80--64ef3b117c47515701070c3b	8dc85aa0026da484ed7ed3ff63df794e	APPROVED	2023-08-30T12:50:26.064	2023-08-30T12:50:59.899	2023-08-30T12:50:59.899	0.019
Пит завидует Мартину, потому что он добился многого.	Мартину	он добился	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef36132409351a10c5f662	000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef3b14cb2d9f2c8af6b915	51a9b65b7875e60e8ed404ebc2d3f0dd	APPROVED	2023-08-30T12:50:28.678	2023-08-30T12:51:24.899	2023-08-30T12:51:24.899	0.019
Когда я добрался до дома, экономка миссис Эверетт сказала мне, что Гермиона сидит в ее комнате, наблюдая за сбором своих чемоданов.	Гермиона	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef36260308d50982a5a792	000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef3b14cb2d9f2c8af6b915	51a9b65b7875e60e8ed404ebc2d3f0dd	APPROVED	2023-08-30T12:50:28.678	2023-08-30T12:51:24.899	2023-08-30T12:51:24.899	0.019
Кухонная плита согревала кухню, и свет лампы делал ее еще теплее.	лампы	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef36260308d50982a5a780	000271bf80--64ef3b14cb2d9f2c8af6b917	000271bf80--64ef3b14cb2d9f2c8af6b915	51a9b65b7875e60e8ed404ebc2d3f0dd	APPROVED	2023-08-30T12:50:28.678	2023-08-30T12:51:24.899	2023-08-30T12:51:24.899	0.019
С того момента, как британская армия прибыла в Бостон, Марк не снимал головного убора при виде британского флага, за исключением одного раза, когда его сбил с него британский солдат.	флага	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef36260308d50982a5a7ad	000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef3b1511fcd81de5ccaf4f	dd6710e79fed42207949cf0a6c7c20e9	APPROVED	2023-08-30T12:50:29.418	2023-08-30T12:51:48.544	2023-08-30T12:51:48.544	0.019
К настоящему времени каждый ощутил определенную уверенность в том, как британцы решают такие вопросы. Генерал имел право наказать солдата, уличенного в продаже его оружия, а также любого, кто предложил ему деньги за ствол.	Генерал	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef36260308d50982a5a7a3	000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef3b1511fcd81de5ccaf4f	dd6710e79fed42207949cf0a6c7c20e9	APPROVED	2023-08-30T12:50:29.418	2023-08-30T12:51:48.544	2023-08-30T12:51:48.544	0.019
Боб заплатил за обучение Чарльза в университете. Он был очень щедр.	Боб	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef36132409351a10c5f66d	000271bf80--64ef3b1511fcd81de5ccaf59	000271bf80--64ef3b1511fcd81de5ccaf4f	dd6710e79fed42207949cf0a6c7c20e9	APPROVED	2023-08-30T12:50:29.418	2023-08-30T12:51:48.544	2023-08-30T12:51:48.544	0.019
К настоящему времени каждый ощутил определенную уверенность в том, как британцы решают такие вопросы. Генерал имел право наказать солдата, уличенного в продаже его оружия, а также любого, кто предложил ему деньги за ствол.	Генерал	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef36260308d50982a5a7a3	000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef3b154990a07004feb608	f1476226c37c36161b9cb2fb0cdd03da	APPROVED	2023-08-30T12:50:29.712	2023-08-30T12:51:15.279	2023-08-30T12:51:15.279	0.022
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef3b154990a07004feb608	f1476226c37c36161b9cb2fb0cdd03da	APPROVED	2023-08-30T12:50:29.712	2023-08-30T12:51:15.279	2023-08-30T12:51:15.279	0.022
С того момента, как британская армия прибыла в Бостон, Марк не снимал головного убора при виде британского флага, за исключением одного раза, когда его сбил с него британский солдат.	флага	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef36260308d50982a5a7ad	000271bf80--64ef3b154990a07004feb60a	000271bf80--64ef3b154990a07004feb608	f1476226c37c36161b9cb2fb0cdd03da	APPROVED	2023-08-30T12:50:29.712	2023-08-30T12:51:15.279	2023-08-30T12:51:15.279	0.022
Кухонная плита согревала кухню, и свет лампы делал ее еще теплее.	лампы	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b157c47515701070d63	000271bf80--64ef36260308d50982a5a780	000271bf80--64ef3b157c47515701070d63	000271bf80--64ef3b157c47515701070d59	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:50:29.545	2023-08-30T12:51:25.508	2023-08-30T12:51:25.508	0.019
Когда я добрался до дома, экономка миссис Эверетт сказала мне, что Гермиона сидит в ее комнате, наблюдая за сбором своих чемоданов.	Гермиона	ее	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b157c47515701070d63	000271bf80--64ef36260308d50982a5a792	000271bf80--64ef3b157c47515701070d63	000271bf80--64ef3b157c47515701070d59	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:50:29.545	2023-08-30T12:51:25.508	2023-08-30T12:51:25.508	0.019
Маша хотела пойти в библиотеку, но она была закрыта.	библиотеку	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b157c47515701070d63	000271bf80--64ef36132409351a10c5f65e	000271bf80--64ef3b157c47515701070d63	000271bf80--64ef3b157c47515701070d59	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:50:29.545	2023-08-30T12:51:25.508	2023-08-30T12:51:25.508	0.019
Кухонная плита согревала кухню, и свет лампы делал ее еще теплее.	лампы	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef36260308d50982a5a780	000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef3b15894bcc25729702b0	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:50:29.221	2023-08-30T12:51:08.308	2023-08-30T12:51:08.308	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	поезда	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef36260308d50982a5a740	000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef3b15894bcc25729702b0	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:50:29.221	2023-08-30T12:51:08.308	2023-08-30T12:51:08.308	0.022
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef3b15894bcc25729702b6	000271bf80--64ef3b15894bcc25729702b0	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:50:29.221	2023-08-30T12:51:08.308	2023-08-30T12:51:08.308	0.022
