INPUT:parentheses	OUTPUT:correct	GOLDEN:correct	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
] { ) ] ( { [ { ( ( } { [ } ) ) ] ) [ }	0				https://platform.toloka.ai/task/41554142/00027a10de--6516759b495d233df31f17fe	00027a10de--6515e7f4e6499645e520cab0	00027a10de--6516759b495d233df31f17fe	00027a10de--6516759b495d233df31f17fc	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:58:35.254	2023-09-29T06:58:48.706	2023-09-29T06:58:48.706	0.0220000000
[ ] [ ] [ ] [ [ ( ) { } ] ( { { } } ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--6516759b827c067dd017216d	00027a10de--6515e7f4e6499645e520ca3b	00027a10de--6516759b827c067dd017216d	00027a10de--6516759b827c067dd0172169	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:58:35.475	2023-09-29T06:59:06.961	2023-09-29T06:59:06.961	0.0190000000
{ } [ ( ) ( ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--6516759b827c067dd017216d	00027a10de--6515e7f4e6499645e520ca51	00027a10de--6516759b827c067dd017216d	00027a10de--6516759b827c067dd0172169	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:58:35.475	2023-09-29T06:59:06.961	2023-09-29T06:59:06.961	0.0190000000
} } } } ( ] } } } ) } } ) ) } } ) } ) [	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516759b827c067dd017216d	00027a10de--6515e7e063c0d47637f1e112	00027a10de--6516759b827c067dd017216d	00027a10de--6516759b827c067dd0172169	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:58:35.475	2023-09-29T06:59:06.961	2023-09-29T06:59:06.961	0.0190000000
[ { } ] ( ) { [ ] } ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516759c827c067dd01721d7	00027a10de--6515e7f4e6499645e520cac6	00027a10de--6516759c827c067dd01721d7	00027a10de--6516759c827c067dd01721d3	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:58:36.796	2023-09-29T06:59:04.705	2023-09-29T06:59:04.705	0.0190000000
[ ( ( ) [ ] ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--6516759c827c067dd01721d7	00027a10de--6515e7f4e6499645e520ca2b	00027a10de--6516759c827c067dd01721d7	00027a10de--6516759c827c067dd01721d3	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:58:36.796	2023-09-29T06:59:04.705	2023-09-29T06:59:04.705	0.0190000000
( ) ( ( [ ( { [ } [ ( ) [ ] } } ) ] ) )	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516759c827c067dd01721d7	00027a10de--6515e7e063c0d47637f1e0f7	00027a10de--6516759c827c067dd01721d7	00027a10de--6516759c827c067dd01721d3	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:58:36.796	2023-09-29T06:59:04.705	2023-09-29T06:59:04.705	0.0190000000
( { ) ] [ ] ] {	0				https://platform.toloka.ai/task/41554142/00027a10de--6516759e4dc98f156e90c91f	00027a10de--6515e7f4e6499645e520caaa	00027a10de--6516759e4dc98f156e90c91f	00027a10de--6516759e4dc98f156e90c91d	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:58:38.435	2023-09-29T06:59:26.303	2023-09-29T06:59:26.303	0.0190000000
{ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516759e4dc98f156e90c91f	00027a10de--6515e7e063c0d47637f1e116	00027a10de--6516759e4dc98f156e90c91f	00027a10de--6516759e4dc98f156e90c91d	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:58:38.435	2023-09-29T06:59:26.303	2023-09-29T06:59:26.303	0.0190000000
[ ( { ) [ { { [	0				https://platform.toloka.ai/task/41554142/00027a10de--6516759e4dc98f156e90c91f	00027a10de--6515e7f4e6499645e520ca6d	00027a10de--6516759e4dc98f156e90c91f	00027a10de--6516759e4dc98f156e90c91d	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:58:38.435	2023-09-29T06:59:26.303	2023-09-29T06:59:26.303	0.0190000000
] { ) ] ( { [ { ( ( } { [ } ) ) ] ) [ }	0				https://platform.toloka.ai/task/41554142/00027a10de--651675a74dc98f156e90ca98	00027a10de--6515e7f4e6499645e520cab0	00027a10de--651675a74dc98f156e90ca98	00027a10de--651675a74dc98f156e90ca95	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:58:47.542	2023-09-29T06:59:53.662	2023-09-29T06:59:53.662	0.0190000000
( [ ] ( { } ) { } [ ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675a74dc98f156e90ca98	00027a10de--6515e7f4e6499645e520caa4	00027a10de--651675a74dc98f156e90ca98	00027a10de--651675a74dc98f156e90ca95	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:58:47.542	2023-09-29T06:59:53.662	2023-09-29T06:59:53.662	0.0190000000
{ } ( ) ( ) { { ( ) ( ) ) } [ ] [ { } ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675a74dc98f156e90ca98	00027a10de--6515e7e063c0d47637f1e108	00027a10de--651675a74dc98f156e90ca98	00027a10de--651675a74dc98f156e90ca95	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:58:47.542	2023-09-29T06:59:53.662	2023-09-29T06:59:53.662	0.0190000000
] { ) ] ( { [ { ( ( } { [ } ) ) ] ) [ }	0				https://platform.toloka.ai/task/41554142/00027a10de--651675a89ed8a304700cf446	00027a10de--6515e7f4e6499645e520cab0	00027a10de--651675a89ed8a304700cf446	00027a10de--651675a89ed8a304700cf443	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:58:48.644	2023-09-29T06:59:08.416	2023-09-29T06:59:08.416	0.0220000000
] ) ) ) ) { { ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675a89ed8a304700cf446	00027a10de--6515e7f4e6499645e520ca95	00027a10de--651675a89ed8a304700cf446	00027a10de--651675a89ed8a304700cf443	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:58:48.644	2023-09-29T06:59:08.416	2023-09-29T06:59:08.416	0.0220000000
[ { } { { { } { { ( ( ( ) ) ) } } } } ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675a89ed8a304700cf446	00027a10de--6515e7e063c0d47637f1e104	00027a10de--651675a89ed8a304700cf446	00027a10de--651675a89ed8a304700cf443	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:58:48.644	2023-09-29T06:59:08.416	2023-09-29T06:59:08.416	0.0220000000
) ( ( ) ) [ ) ) } )	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675ae827c067dd0172630	00027a10de--6515e7e063c0d47637f1e10e	00027a10de--651675ae827c067dd0172630	00027a10de--651675ae827c067dd017262c	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:58:54.355	2023-09-29T06:59:11.431	2023-09-29T06:59:11.431	0.0220000000
( ] ) ] ) { { [ } [ { ( ( } } [ ) ] { )	0				https://platform.toloka.ai/task/41554142/00027a10de--651675ae827c067dd0172630	00027a10de--6515e7f4e6499645e520ca41	00027a10de--651675ae827c067dd0172630	00027a10de--651675ae827c067dd017262c	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:58:54.355	2023-09-29T06:59:11.431	2023-09-29T06:59:11.431	0.0220000000
{ { } ( [ ) ) { { [ } ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675ae827c067dd0172630	00027a10de--6515e7f4e6499645e520ca6f	00027a10de--651675ae827c067dd0172630	00027a10de--651675ae827c067dd017262c	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:58:54.355	2023-09-29T06:59:11.431	2023-09-29T06:59:11.431	0.0220000000
[ ] { ( ( ( [ [ { } ( ) ( ) ] ] ) ) ) }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675ba827c067dd017290b	00027a10de--6515e7e063c0d47637f1e11a	00027a10de--651675ba827c067dd017290b	00027a10de--651675ba827c067dd01728ed	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:06.283	2023-09-29T06:59:36.391	2023-09-29T06:59:36.391	0.0190000000
{ } [ ( ) ( ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--651675ba827c067dd017290b	00027a10de--6515e7f4e6499645e520ca51	00027a10de--651675ba827c067dd017290b	00027a10de--651675ba827c067dd01728ed	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:06.283	2023-09-29T06:59:36.391	2023-09-29T06:59:36.391	0.0190000000
] ) ) ) ) { { ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675ba827c067dd017290b	00027a10de--6515e7f4e6499645e520ca95	00027a10de--651675ba827c067dd017290b	00027a10de--651675ba827c067dd01728ed	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:06.283	2023-09-29T06:59:36.391	2023-09-29T06:59:36.391	0.0190000000
[ { } ] ( ) { [ ] } ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675be9ed8a304700cfa7a	00027a10de--6515e7f4e6499645e520cac6	00027a10de--651675be9ed8a304700cfa7a	00027a10de--651675bd9ed8a304700cfa78	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:59:10.056	2023-09-29T07:00:37.683	2023-09-29T07:00:37.683	0.0220000000
[ ] [ ] [ ] [ [ { } ] ( { ( { } ) } ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--651675be9ed8a304700cfa7a	00027a10de--6515e7f4e6499645e520ca89	00027a10de--651675be9ed8a304700cfa7a	00027a10de--651675bd9ed8a304700cfa78	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:59:10.056	2023-09-29T07:00:37.683	2023-09-29T07:00:37.683	0.0220000000
{ } ( ) ( ) { { ( ) ( ) ) } [ ] [ { } ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675be9ed8a304700cfa7a	00027a10de--6515e7e063c0d47637f1e108	00027a10de--651675be9ed8a304700cfa7a	00027a10de--651675bd9ed8a304700cfa78	21909cbe8f7da94e73179731f1157e82	APPROVED	2023-09-29T06:59:10.056	2023-09-29T07:00:37.683	2023-09-29T07:00:37.683	0.0220000000
[ ] [ ] [ ] [ [ ( ) { } ] ( { { } } ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--651675c14dc98f156e90cf9b	00027a10de--6515e7f4e6499645e520ca3b	00027a10de--651675c14dc98f156e90cf9b	00027a10de--651675c14dc98f156e90cf93	f770ce362ecbee19c52a842f14f89fb3	APPROVED	2023-09-29T06:59:13.225	2023-09-29T07:01:25.730	2023-09-29T07:01:25.730	0.0190000000
( ) ( ) { } { ( ( { } ) ) { } } [ ] [ ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675c14dc98f156e90cf9b	00027a10de--6515e7e063c0d47637f1e10a	00027a10de--651675c14dc98f156e90cf9b	00027a10de--651675c14dc98f156e90cf93	f770ce362ecbee19c52a842f14f89fb3	APPROVED	2023-09-29T06:59:13.225	2023-09-29T07:01:25.730	2023-09-29T07:01:25.730	0.0190000000
( [ ] ( { } ) { } [ ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675c14dc98f156e90cf9b	00027a10de--6515e7f4e6499645e520caa4	00027a10de--651675c14dc98f156e90cf9b	00027a10de--651675c14dc98f156e90cf93	f770ce362ecbee19c52a842f14f89fb3	APPROVED	2023-09-29T06:59:13.225	2023-09-29T07:01:25.730	2023-09-29T07:01:25.730	0.0190000000
[ { } ] ( ) { [ ] } ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675c6bded9655b66388c4	00027a10de--6515e7f4e6499645e520cac6	00027a10de--651675c6bded9655b66388c4	00027a10de--651675c6bded9655b66388bd	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:59:18.397	2023-09-29T06:59:47.296	2023-09-29T06:59:47.296	0.0220000000
[ ] [ ] [ ] [ ] [ { } ] ( { } ( { } ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675c6bded9655b66388c4	00027a10de--6515e7f4e6499645e520cad9	00027a10de--651675c6bded9655b66388c4	00027a10de--651675c6bded9655b66388bd	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:59:18.397	2023-09-29T06:59:47.296	2023-09-29T06:59:47.296	0.0220000000
[ ( ( ( [ ] ) ] [ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675c6bded9655b66388c4	00027a10de--6515e7e063c0d47637f1e0f3	00027a10de--651675c6bded9655b66388c4	00027a10de--651675c6bded9655b66388bd	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:59:18.397	2023-09-29T06:59:47.296	2023-09-29T06:59:47.296	0.0220000000
[ ] { ( ( ( [ [ { } ( ) ( ) ] ] ) ) ) }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675c7495d233df31f23af	00027a10de--6515e7e063c0d47637f1e11a	00027a10de--651675c7495d233df31f23af	00027a10de--651675c7495d233df31f23aa	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:19.657	2023-09-29T06:59:40.767	2023-09-29T06:59:40.767	0.0190000000
} } ) ) ] ( ] [ ) ] [ { { [ ) } { ( ( {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675c7495d233df31f23af	00027a10de--6515e7f4e6499645e520caa8	00027a10de--651675c7495d233df31f23af	00027a10de--651675c7495d233df31f23aa	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:19.657	2023-09-29T06:59:40.767	2023-09-29T06:59:40.767	0.0190000000
( { ) ] [ ] ] {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675c7495d233df31f23af	00027a10de--6515e7f4e6499645e520caaa	00027a10de--651675c7495d233df31f23af	00027a10de--651675c7495d233df31f23aa	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:19.657	2023-09-29T06:59:40.767	2023-09-29T06:59:40.767	0.0190000000
[ { } ] ( ) { [ ] } ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675c8827c067dd0172da6	00027a10de--6515e7f4e6499645e520cac6	00027a10de--651675c8827c067dd0172da6	00027a10de--651675c7827c067dd0172d9f	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:59:20.018	2023-09-29T06:59:50.968	2023-09-29T06:59:50.968	0.0190000000
} } ) ) ] ( ] [ ) ] [ { { [ ) } { ( ( {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675c8827c067dd0172da6	00027a10de--6515e7f4e6499645e520caa8	00027a10de--651675c8827c067dd0172da6	00027a10de--651675c7827c067dd0172d9f	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:59:20.018	2023-09-29T06:59:50.968	2023-09-29T06:59:50.968	0.0190000000
{ { } { [ ] [ ( { } ( { } [ ] ) ) ] } }	0	1			https://platform.toloka.ai/task/41554142/00027a10de--651675c8827c067dd0172da6	00027a10de--6515e7e063c0d47637f1e0df	00027a10de--651675c8827c067dd0172da6	00027a10de--651675c7827c067dd0172d9f	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:59:20.018	2023-09-29T06:59:50.968	2023-09-29T06:59:50.968	0.0190000000
} ( ) ( ( { } ) { }	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675cb02bac21657012a37	00027a10de--6515e7e063c0d47637f1e118	00027a10de--651675cb02bac21657012a37	00027a10de--651675cb02bac21657012a33	074e3f9a0b77e0d5f87679c6f5fcc865	APPROVED	2023-09-29T06:59:23.408	2023-09-29T07:00:04.853	2023-09-29T07:00:04.853	0.0190000000
[ ] [ ] [ ] [ ] [ { } ] ( { } ( { } ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675cb02bac21657012a37	00027a10de--6515e7f4e6499645e520cad9	00027a10de--651675cb02bac21657012a37	00027a10de--651675cb02bac21657012a33	074e3f9a0b77e0d5f87679c6f5fcc865	APPROVED	2023-09-29T06:59:23.408	2023-09-29T07:00:04.853	2023-09-29T07:00:04.853	0.0190000000
[ ] [ ] [ ] [ [ { } ] ( { ( { } ) } ) ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675cb02bac21657012a37	00027a10de--6515e7f4e6499645e520ca89	00027a10de--651675cb02bac21657012a37	00027a10de--651675cb02bac21657012a33	074e3f9a0b77e0d5f87679c6f5fcc865	APPROVED	2023-09-29T06:59:23.408	2023-09-29T07:00:04.853	2023-09-29T07:00:04.853	0.0190000000
} } ) ) ] ( ] [ ) ] [ { { [ ) } { ( ( {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675cf02bac21657012ae3	00027a10de--6515e7f4e6499645e520caa8	00027a10de--651675cf02bac21657012ae3	00027a10de--651675cf02bac21657012ad6	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:59:27.877	2023-09-29T07:01:23.813	2023-09-29T07:01:23.813	0.0190000000
[ { } { { { } { { ( ( ( ) ) ) } } } } ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675cf02bac21657012ae3	00027a10de--6515e7e063c0d47637f1e104	00027a10de--651675cf02bac21657012ae3	00027a10de--651675cf02bac21657012ad6	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:59:27.877	2023-09-29T07:01:23.813	2023-09-29T07:01:23.813	0.0190000000
[ ] [ ] [ ] [ [ { } ] ( { ( { } ) } ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--651675cf02bac21657012ae3	00027a10de--6515e7f4e6499645e520ca89	00027a10de--651675cf02bac21657012ae3	00027a10de--651675cf02bac21657012ad6	dadb265f408b624ade28ae4f9fd5c436	APPROVED	2023-09-29T06:59:27.877	2023-09-29T07:01:23.813	2023-09-29T07:01:23.813	0.0190000000
( [ ] ( { } ) { } [ ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675d0bded9655b6638b4b	00027a10de--6515e7f4e6499645e520caa4	00027a10de--651675d0bded9655b6638b4b	00027a10de--651675d0bded9655b6638b48	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:28.548	2023-09-29T06:59:43.145	2023-09-29T06:59:43.145	0.0190000000
} } ) ) ] ( ] [ ) ] [ { { [ ) } { ( ( {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675d0bded9655b6638b4b	00027a10de--6515e7f4e6499645e520caa8	00027a10de--651675d0bded9655b6638b4b	00027a10de--651675d0bded9655b6638b48	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:28.548	2023-09-29T06:59:43.145	2023-09-29T06:59:43.145	0.0190000000
{ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675d0bded9655b6638b4b	00027a10de--6515e7e063c0d47637f1e116	00027a10de--651675d0bded9655b6638b4b	00027a10de--651675d0bded9655b6638b48	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:28.548	2023-09-29T06:59:43.145	2023-09-29T06:59:43.145	0.0190000000
} } ) ) ] ( ] [ ) ] [ { { [ ) } { ( ( {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675dae417373852fbba21	00027a10de--6515e7f4e6499645e520caa8	00027a10de--651675dae417373852fbba21	00027a10de--651675d9e417373852fbba1b	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:38.186	2023-09-29T06:59:57.612	2023-09-29T06:59:57.612	0.0190000000
{ [ ] } [ ( ) ] { }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675dae417373852fbba21	00027a10de--6515e7e063c0d47637f1e10c	00027a10de--651675dae417373852fbba21	00027a10de--651675d9e417373852fbba1b	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:38.186	2023-09-29T06:59:57.612	2023-09-29T06:59:57.612	0.0190000000
[ ] [ ] [ ] [ ] ( [ ] { ( ) } { } ( ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675dae417373852fbba21	00027a10de--6515e7f4e6499645e520ca9e	00027a10de--651675dae417373852fbba21	00027a10de--651675d9e417373852fbba1b	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:59:38.186	2023-09-29T06:59:57.612	2023-09-29T06:59:57.612	0.0190000000
{ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675de15b13a5af6ea6d8e	00027a10de--6515e7e063c0d47637f1e116	00027a10de--651675de15b13a5af6ea6d8e	00027a10de--651675de15b13a5af6ea6d85	50cfc8b2adb2bbb9eccf4d15d0ac86ed	APPROVED	2023-09-29T06:59:42.989	2023-09-29T06:59:56.015	2023-09-29T06:59:56.015	0.0220000000
( { ) ] [ ] ] {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675de15b13a5af6ea6d8e	00027a10de--6515e7f4e6499645e520caaa	00027a10de--651675de15b13a5af6ea6d8e	00027a10de--651675de15b13a5af6ea6d85	50cfc8b2adb2bbb9eccf4d15d0ac86ed	APPROVED	2023-09-29T06:59:42.989	2023-09-29T06:59:56.015	2023-09-29T06:59:56.015	0.0220000000
[ ] [ ] [ ] [ [ { } ] ( { ( { } ) } ) ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675de15b13a5af6ea6d8e	00027a10de--6515e7f4e6499645e520ca89	00027a10de--651675de15b13a5af6ea6d8e	00027a10de--651675de15b13a5af6ea6d85	50cfc8b2adb2bbb9eccf4d15d0ac86ed	APPROVED	2023-09-29T06:59:42.989	2023-09-29T06:59:56.015	2023-09-29T06:59:56.015	0.0220000000
} { ) ] ) ) } }	0				https://platform.toloka.ai/task/41554142/00027a10de--651675de827c067dd0173588	00027a10de--6515e7f4e6499645e520ca62	00027a10de--651675de827c067dd0173588	00027a10de--651675de827c067dd0173586	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:42.261	2023-09-29T07:05:38.494	2023-09-29T07:05:38.494	0.0190000000
[ ] ( [ [ { [ ] } [ ] ( { ( ) } ) ] ] )	0	1			https://platform.toloka.ai/task/41554142/00027a10de--651675de827c067dd0173588	00027a10de--6515e7e063c0d47637f1e0f5	00027a10de--651675de827c067dd0173588	00027a10de--651675de827c067dd0173586	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:42.261	2023-09-29T07:05:38.494	2023-09-29T07:05:38.494	0.0190000000
( [ { } { } ( ) [ ] ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675de827c067dd0173588	00027a10de--6515e7f4e6499645e520ca2f	00027a10de--651675de827c067dd0173588	00027a10de--651675de827c067dd0173586	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:59:42.261	2023-09-29T07:05:38.494	2023-09-29T07:05:38.494	0.0190000000
[ ] [ ] [ ] [ ] ( [ ] { ( ) } { } ( ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675e0495d233df31f295c	00027a10de--6515e7f4e6499645e520ca9e	00027a10de--651675e0495d233df31f295c	00027a10de--651675e0495d233df31f2956	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:44.896	2023-09-29T07:00:05.628	2023-09-29T07:00:05.628	0.0190000000
} { ) ] ) ) } }	0				https://platform.toloka.ai/task/41554142/00027a10de--651675e0495d233df31f295c	00027a10de--6515e7f4e6499645e520ca62	00027a10de--651675e0495d233df31f295c	00027a10de--651675e0495d233df31f2956	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:44.896	2023-09-29T07:00:05.628	2023-09-29T07:00:05.628	0.0190000000
[ { } { { { } { { ( ( ( ) ) ) } } } } ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675e0495d233df31f295c	00027a10de--6515e7e063c0d47637f1e104	00027a10de--651675e0495d233df31f295c	00027a10de--651675e0495d233df31f2956	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:59:44.896	2023-09-29T07:00:05.628	2023-09-29T07:00:05.628	0.0190000000
{ [ ] } [ ( ) ] { }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675e2458ad076cf0ad63c	00027a10de--6515e7e063c0d47637f1e10c	00027a10de--651675e2458ad076cf0ad63c	00027a10de--651675e2458ad076cf0ad638	498b0f67a751cc0140814c3061f44f97	APPROVED	2023-09-29T06:59:46.568	2023-09-29T07:00:28.590	2023-09-29T07:00:28.590	0.0190000000
( [ { } { } ( ) [ ] ] )	0				https://platform.toloka.ai/task/41554142/00027a10de--651675e2458ad076cf0ad63c	00027a10de--6515e7f4e6499645e520ca2f	00027a10de--651675e2458ad076cf0ad63c	00027a10de--651675e2458ad076cf0ad638	498b0f67a751cc0140814c3061f44f97	APPROVED	2023-09-29T06:59:46.568	2023-09-29T07:00:28.590	2023-09-29T07:00:28.590	0.0190000000
] ) ) ) ) { { ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675e2458ad076cf0ad63c	00027a10de--6515e7f4e6499645e520ca95	00027a10de--651675e2458ad076cf0ad63c	00027a10de--651675e2458ad076cf0ad638	498b0f67a751cc0140814c3061f44f97	APPROVED	2023-09-29T06:59:46.568	2023-09-29T07:00:28.590	2023-09-29T07:00:28.590	0.0190000000
( [ ] [ ( { } ) ( ) ] { { } ( ) ( ) } )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675e50ab55c42a0bd4de7	00027a10de--6515e7e063c0d47637f1e0e9	00027a10de--651675e50ab55c42a0bd4de7	00027a10de--651675e40ab55c42a0bd4de5	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:59:49.008	2023-09-29T07:00:36.818	2023-09-29T07:00:36.818	0.0220000000
[ ] [ ] [ ] [ ] ( [ ] { ( ) } { } ( ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675e50ab55c42a0bd4de7	00027a10de--6515e7f4e6499645e520ca9e	00027a10de--651675e50ab55c42a0bd4de7	00027a10de--651675e40ab55c42a0bd4de5	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:59:49.008	2023-09-29T07:00:36.818	2023-09-29T07:00:36.818	0.0220000000
